Stock No,v_name,price,chassis,Model,Make,Boby type,Transmission,Model Year,Mileage,Location,Drive,Engine Size,Steering,Color,Fuel,Seats,Doors,Dimension,Weight, Scrap Date,Source,Link
B0301008,2008 HONDA FIT,$1700,GE6-1151810,Fit,Honda,Hatchback ,Automatic,2008,107083km,Japan,2wd,1300,Right hand,Purple ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7485/s/b0301008-honda-fit/category/3/
B0301009,2009 HONDA FIT,$1800,GE6-1265103,Fit,Honda,Hatchback ,Automatic,2009,118886km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7486/s/b0301009-honda-fit/category/3/
A0309447,2013 MAZDA AXELA SPORTS,$2200,BL5FW-208084,Axela Sports,Mazda,Hatchback ,Automatic,2013,194727km,Japan,2wd,1500,Right hand,Gray ,Petrol,5,5,4.47×1.75×1.46 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7477/s/a0309447-mazda-axela-sports/category/3/
B0301014,2008 HONDA FIT,$1800,GE6-1125380,Fit,Honda,Hatchback ,Automatic,2008,126340km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7491/s/b0301014-honda-fit/category/3/
B0301020,2009 HONDA FIT,$1700,GE6-1282404,Fit,Honda,Hatchback ,Automatic,2009,148465km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7497/s/b0301020-honda-fit/category/3/
B0301018,2007 HONDA FIT,$1700,GD1-2426677,Fit,Honda,Hatchback ,Automatic,2007,92337km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.83×1.68×1.53 m,,2023-10-20 15:10:38,ufsauto,https://ufsauto.com/catalog/product/view/id/7495/s/b0301018-honda-fit/category/3/
B0301021,2012 HONDA FIT,$2100,GE6-1712451,Fit,Honda,Hatchback ,Automatic,2012,160262km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7498/s/b0301021-honda-fit/category/3/
B0301015,2008 HONDA FIT,$1700,GE6-1105677,Fit,Honda,Hatchback ,Automatic,2008,152160km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7492/s/b0301015-honda-fit/category/3/
B0301011,2008 HONDA FIT,$1700,GE6-1106135,Fit,Honda,Hatchback ,Automatic,2008,220000km,Japan,2wd,1300,Right hand,Purple ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7488/s/b0301011-honda-fit/category/3/
B0301013,2008 HONDA FIT,$1700,GE6-1141550,Fit,Honda,Hatchback ,Automatic,2008,173958km,Japan,2wd,1300,Right hand,Blue ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7490/s/b0301013-honda-fit/category/3/
B0308023,2008 HONDA FIT,$0,GE6-1116608,FIT,Honda,Hatchback ,Automatic,2008,221700km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.90×1.69×1.52 m,0,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7369/s/2008-honda-fit/category/3/
B0301022,2012 HONDA FIT,$2100,GE6-1600467,Fit,Honda,Hatchback ,Automatic,2012,125956km,Japan,2wd,1300,Right hand,Blue ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7499/s/b0301022-honda-fit/category/3/
B0308016,2009 MAZDA DEMIO,$0,DE3FS-178846,DEMIO,Mazda,Hatchback ,Automatic,2009,86577km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7362/s/2009-mazda-demio/category/3/
B0308024,2010 HONDA FIT,$0,GE6-1504795,FIT,Honda,Hatchback ,Automatic,2010,94920km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.90×1.69×1.52 m,0,2023-10-20 15:10:39,ufsauto,https://ufsauto.com/catalog/product/view/id/7370/s/2010-honda-fit/category/3/
B0308015,2008 HONDA FIT,$0,GE6-1157772,FIT,Honda,Hatchback ,Automatic,2008,119996km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.90×1.69×1.52 m,0,2023-10-20 15:10:40,ufsauto,https://ufsauto.com/catalog/product/view/id/7361/s/2008-honda-fit/category/3/
B0301025,2007 MAZDA DEMIO,$1900,DE3FS-109126,Demio,Mazda,Hatchback ,Automatic,2007,54557km,Japan,2wd,1300,Right hand,Gray ,Petrol,5,5,3.89×1.70×1.48 m,,2023-10-20 15:10:40,ufsauto,https://ufsauto.com/catalog/product/view/id/7502/s/b0301025-mazda-demio/category/3/
B0301017,2009 MAZDA DEMIO,$1800,DE3FS-187055,Demio,Mazda,Hatchback ,Automatic,2009,83109km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.88m,1.69m,1.47m",,2023-10-20 15:10:40,ufsauto,https://ufsauto.com/catalog/product/view/id/7494/s/b0301017-mazda-demio/category/3/
B0301023,2010 HONDA FIT,$1900,GE6-1344926,Fit,Honda,Hatchback ,Automatic,2010,60038km,Japan,2wd,1300,Right hand,Beidge ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:40,ufsauto,https://ufsauto.com/catalog/product/view/id/7500/s/b0301023-honda-fit/category/3/
A0309392,2010 HONDA FIT,$2000,GE6-1418731,Fit,Honda,Hatchback ,Automatic,2010,93477km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:41,ufsauto,https://ufsauto.com/a0309392-honda-fit-2010.html
B0301019,2010 VW POLO,$2600,6RCGG-WVWZZZ6RZAU018389,Polo,Volkswagen,Hatchback ,Automatic,2010,27560km,Japan,2wd,1400,Right hand,Black ,Petrol,5,5,3.99×1.68×1.47 m,,2023-10-20 15:10:41,ufsauto,https://ufsauto.com/catalog/product/view/id/7496/s/b0301019-vw-polo/category/3/
B0301016,2009 HONDA FIT,$1800,GE6-1204966,Fit,Honda,Hatchback ,Automatic,2009,68630km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:41,ufsauto,https://ufsauto.com/catalog/product/view/id/7493/s/b0301016-honda-fit/category/3/
A0309387,2010 HONDA FIT,$1700,GE6-1412727,Fit,Honda,Hatchback ,Automatic,2010,41679km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:42,ufsauto,https://ufsauto.com/a0309387-honda-fit-2010.html
B0301029,2007 HONDA FIT,$1700,GD1-2431970,Fit,Honda,Hatchback ,Automatic,2007,122479km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.83×1.68×1.53 m,,2023-10-20 15:10:42,ufsauto,https://ufsauto.com/catalog/product/view/id/7506/s/b0301029-honda-fit/category/3/
B0301027,2007 HONDA FIT,$1800,GE6-1000949,Fit,Honda,Hatchback ,Automatic,2007,184138km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:43,ufsauto,https://ufsauto.com/catalog/product/view/id/7504/s/b0301027-honda-fit/category/3/
A0309389,2008 HONDA FIT,$1800,GE6-1107120,Fit,Honda,Hatchback ,Automatic,2008,102854km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:43,ufsauto,https://ufsauto.com/a0309389-honda-fit-2008.html
A0309393,2009 HONDA FIT,$1800,GE6-1233811,Fit,Honda,Hatchback ,Automatic,2009,198888km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:43,ufsauto,https://ufsauto.com/a0309393-honda-fit-2009.html
B0301024,2008 HONDA FIT,$1700,GE6-1134396,Fit,Honda,Hatchback ,Automatic,2008,134489km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:43,ufsauto,https://ufsauto.com/catalog/product/view/id/7501/s/b0301024-honda-fit/category/3/
B0301028,2010 MAZDA DEMIO,$1900,DE3FS-297249,Demio,Mazda,Hatchback ,Automatic,2010,76046km,Japan,2wd,1300,Right hand,Brown ,Petrol,5,5,3.89×1.70×1.48 m,,2023-10-20 15:10:43,ufsauto,https://ufsauto.com/catalog/product/view/id/7505/s/b0301028-mazda-demio/category/3/
A0309391,2009 HONDA FIT,$2000,GE6-1253388,Fit,Honda,Hatchback ,Automatic,2009,136324km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:44,ufsauto,https://ufsauto.com/a0309391-honda-fit-2009.html
B0301026,2009 HONDA FIT,$1900,GE6-1206991,Fit,Honda,Hatchback ,Automatic,2009,70916km,Japan,2wd,1300,Right hand,Gray ,Petrol,5,5,3.90×1.69×1.52 m,,2023-10-20 15:10:44,ufsauto,https://ufsauto.com/catalog/product/view/id/7503/s/b0301026-honda-fit/category/3/
A0309388,2008 HONDA FIT,$1700,GE6-1125603,Fit,Honda,Hatchback ,Automatic,2008,95520km,Japan,2wd,1300,Right hand,Red ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:46,ufsauto,https://ufsauto.com/a0309388-honda-fit-2008.html
A0309451,2014 VOLVO V40,$0,MB4164T-2139228,V40,Volvo,Hatchback ,Automatic,2014,154507km,Reserved,2wd,1600,Right hand,White ,Petrol,5,5,4.37×1.80×1.44 m,,2023-10-20 15:10:46,ufsauto,https://ufsauto.com/catalog/product/view/id/7481/s/a0309451-volvo-v40/category/3/
A0309396,2010 HONDA FIT,$1800,GE6-1334165,Fit,Honda,Hatchback ,Automatic,2010,88290km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:46,ufsauto,https://ufsauto.com/a0309396-honda-fit-2010.html
A0309390,2008 HONDA FIT,$1700,GE6-1115095,Fit,Honda,Hatchback ,Automatic,2008,157016km,Japan,2wd,1300,Right hand,Light Blue ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:46,ufsauto,https://ufsauto.com/a0309390-honda-fit-2008.html
A0309424,2006 NISSAN X-TRAIL,$2400,NT30-202723,X-Trail,Nissan,Suv ,Automatic,2006,162774km,Japan,2wd,2000,Right hand,Black ,Petrol,5,5,4.45×1.76×1.75 m,NA,2023-10-20 15:10:49,ufsauto,https://ufsauto.com/a0309424-nissan-x-trail-2006.html
A0309412,2008 VW GOLF,$4400,1KAXX-WVWZZZ1KZ8U020308,Golf,Volkswagen,Hatchback ,Automatic,2008,126668km,Japan,2wd,2000,Right hand,Blue ,Petrol,5,5,4.22×1.76×1.46 m,NA,2023-10-20 15:10:51,ufsauto,https://ufsauto.com/a0309412-volkswagen-golf-2008.html
A0309398,2002 HONDA FIT,$1700,GD1-1227408,Fit,Honda,Hatchback ,Automatic,2002,123798km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.84×1.67×1.52 m,NA,2023-10-20 15:10:52,ufsauto,https://ufsauto.com/a0309398-honda-fit-2002.html
A0309426,2006 LEXUS IS250,$3000,GSE20-5010157,Is250,Lexus,Sedan ,Automatic,2006,129764km,Japan,2wd,2500,Right hand,Silver ,Petrol,5,5,4.57×1.79×1.43 m,NA,2023-10-20 15:10:52,ufsauto,https://ufsauto.com/a0309426-lexus-is250-2006.html
A0309403,2012 TOYOTA AURIS,$5800,NZE18H-6001674,Auris,Toyota,Hatchback ,Automatic,2012,114017km,Japan,2wd,1500,Right hand,Pearl-White ,Petrol,5,5,4.27×1.76×1.46 m,NA,2023-10-20 15:10:53,ufsauto,https://ufsauto.com/a0309403-toyota-auris-2012.html
A0309422,2008 TOYOTA PASSO,$1700,QNC10-0099964,Passo,Toyota,Hatchback ,Automatic,2008,64295km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.59×1.66×1.54 m,NA,2023-10-20 15:10:53,ufsauto,https://ufsauto.com/a0309422-toyota-passo-2008.html
A0309421,2009 LEXUS IS,$3000,GSE20-5103791,Is,Lexus,Sedan ,Automatic,2009,135843km,Japan,2wd,2500,Right hand,Silver ,Petrol,5,5,4.57×1.79×1.43 m,NA,2023-10-20 15:10:55,ufsauto,https://ufsauto.com/a0309421-lexus-is-2009.html
A0309423,2005 MAZDA VERISA,$1800,DC5W-201756,Verisa,Mazda,Hatchback ,Automatic,2005,184706km,Japan,2wd,1500,Right hand,Blue ,Petrol,5,5,3.97×1.69×1.53 m,NA,2023-10-20 15:10:55,ufsauto,https://ufsauto.com/a0309423-mazda-verisa-2005.html
A0309425,2008 MERCEDES C CLASS,$4400,204052-WDD2040522A099200,C Class,Mercedes Benz,Sedan ,Automatic,2008,58830km,Japan,2wd,2500,Right hand,White ,Petrol,5,5,4.63×1.77×1.43 m,NA,2023-10-20 15:10:56,ufsauto,https://ufsauto.com/a0309425-mercedes-c-class.html
A0309402,2014 TOYOTA AXIO,$0,NKE165-7085668,Axio,Toyota,Sedan ,Automatic,2014,97455km,Japan,2wd,1500,Right hand,White ,Petrol,5,5,"4.41m,1.69m,1.46m",NA,2023-10-20 15:10:56,ufsauto,https://ufsauto.com/a0309402-toyota-axio-2014.html
A0309397,2008 HONDA FIT,$1700,GE6-1033726,Fit,Honda,Hatchback ,Automatic,2008,169400km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:56,ufsauto,https://ufsauto.com/a0309397-honda-fit-2008.html
A0309394,2008 HONDA FIT,$1800,GE6-1142596,Fit,Honda,Hatchback ,Automatic,2008,111047km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:10:56,ufsauto,https://ufsauto.com/a0309394-honda-fit-2008.html
A0309420,2013 MERCEDES A180,$6000,176042-WDD1760422J168861,A180,Mercedes Benz,Hatchback ,Automatic,2013,105357km,Japan,2wd,1600,Right hand,Gray ,Petrol,5,5,4.29×1.78×1.43 m,NA,2023-10-20 15:10:56,ufsauto,https://ufsauto.com/a0309420-mercedes-a180.html
A0309427,2010 MERCEDES C300,$5500,204054-WDD2040542A436662,C300,Mercedes Benz,Sedan ,Automatic,2010,38755km,Japan,2wd,3000,Right hand,Silver ,Petrol,5,5,4.59×1.77×1.44 m,NA,2023-10-20 15:10:57,ufsauto,https://ufsauto.com/a0309427-mercedes-c300.html
A0310005,2011 AUDI Q5,$6400,8RCDNF-WAUZZZ8RXBA031769,Q5,Audi,Suv ,Automatic,2011,79432km,Japan,2wd,2000,Right hand,Red ,Petrol,5,5,4.63×1.90×1.66 m,,2023-10-20 15:10:57,ufsauto,https://ufsauto.com/catalog/product/view/id/7509/s/a0310005-audi-q5/category/3/
A0310009,2010 NISSAN JUKE,$3300,YF15-014640,Juke,Nissan,Suv ,Automatic,2010,95143km,Japan,2wd,1500,Right hand,Red ,Petrol,5,5,4.13×1.76×1.55 m,,2023-10-20 15:10:57,ufsauto,https://ufsauto.com/catalog/product/view/id/7513/s/a0310009-nissan-juke/category/3/
A0310004,2007 MERCEDES C200,$4000,204041-WDD2040412A013735,C200,Mercedes Benz,Sedan ,Automatic,2007,20939km,Japan,2wd,1800,Right hand,White ,Petrol,5,5,4.58×1.77×1.44 m,,2023-10-20 15:10:57,ufsauto,https://ufsauto.com/a0310004-mercedes-c200.html
A0310007,2013 MERCEDES C180,$5500,204049-WDD2040492A897664,C180,Mercedes Benz,Sedan ,Automatic,2013,82635km,Japan,2wd,1800,Right hand,White ,Petrol,5,5,4.64×1.77×1.44 m,,2023-10-20 15:10:58,ufsauto,https://ufsauto.com/a0310007-mercedes-c180.html
A0310010,2006 BMW MINI COOPER,$1600,RA16-WMWRC32060TJ31930,Mini Cooper,BMW,Hatchback ,Automatic,2006,115768km,Japan,2wd,1600,Right hand,Gray ,Petrol,4,5,3.63×1.69×1.42 m,,2023-10-20 15:10:58,ufsauto,https://ufsauto.com/catalog/product/view/id/7514/s/a0310010-bmw-mini-cooper/category/3/
A0310011,2012 NISSAN JUKE,$3200,YF15-071412,Juke,Nissan,Suv ,Automatic,2012,58474km,Japan,2wd,1500,Right hand,Wine ,Petrol,5,5,4.13×1.76×1.55 m,,2023-10-20 15:10:58,ufsauto,https://ufsauto.com/catalog/product/view/id/7515/s/a0310011-nissan-juke/category/3/
A0310006,2011 NISSAN JUKE,$3200,YF15-022880,Juke,Nissan,Suv ,Automatic,2011,130377km,Japan,2wd,1500,Right hand,Red ,Petrol,5,5,4.13×1.76×1.55 m,,2023-10-20 15:10:58,ufsauto,https://ufsauto.com/catalog/product/view/id/7510/s/a0310006-nissan-juke/category/3/
A0310008,2004 TOYOTA ALPHARD,$3000,ANH10-0077983,Alphard,Toyota,Van ,Automatic,2004,240042km,Japan,2wd,2400,Right hand,Beidge ,Petrol,7,5,4.82×1.82×1.93 m,,2023-10-20 15:11:00,ufsauto,https://ufsauto.com/catalog/product/view/id/7512/s/a0310008-toyota-alphard/category/3/
A0310002,2008 HONDA CR-V,$4000,RE3-1200970,Cr-V,Honda,Sedan ,Automatic,2008,116141km,Japan,2wd,2400,Right hand,Gray ,Petrol,5,5,4.52×1.82×1.69 m,,2023-10-20 15:11:00,ufsauto,https://ufsauto.com/catalog/product/view/id/7484/s/a0310002-honda-cr-v/category/3/
A0310012,2007 TOYOTA BLADE,$2600,AZE156-1015207,Blade,Toyota,Hatchback ,Automatic,2007,135671km,Japan,2wd,2400,Right hand,Pearl ,Petrol,5,5,4.26×1.76×1.52 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7516/s/a0310012-toyota-blade/category/3/
A0310015,2012 MAZDA CX-5,$4800,KE2AW-108196,Cx-5,Mazda,Suv ,Automatic,2012,160197km,Japan,2wd,2200,Right hand,Red ,Diesel,5,5,4.54×1.84×1.71 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7519/s/a0310015-mazda-cx-5/category/3/
A0310014,2003 TOYOTA ALPHARD,$3000,ANH10-0026069,Alphard,Toyota,Van ,Automatic,2003,158923km,Japan,2wd,2400,Right hand,Silver ,Petrol,7,5,4.82×1.82×1.93 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7518/s/a0310014-toyota-alphard/category/3/
A0310013,2010 TOYOTA SIENTA,$2000,NCP81-5133114,Sienta,Toyota,Mini Van ,Automatic,2010,159858km,Japan,2wd,1500,Right hand,Gray ,Petrol,7,5,"4.10m,1.69m,1.67m",,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7517/s/a0310013-toyota-sienta/category/3/
A0310003,2009 MAZDA AXELA SPORTS,$2000,BK5P-336989,Axela Sports,Mazda,Hatchback ,Automatic,2009,44765km,Japan,2wd,1500,Right hand,Blue ,Petrol,5,5,4.41×1.75×1.47 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7507/s/a0310003-mazda-axela-sports/category/3/
A0310001,2006 HONDA CR-V,$4000,RE4-1004415,Cr-V,Honda,Sedan ,Automatic,2006,132542km,Japan,2wd,2400,Right hand,Silver ,Petrol,5,5,4.52×1.82×1.69 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7483/s/a0310001-honda-cr-v/category/3/
A0310026,2014 MAZDA DEMIO,$3700,DJ5FS-101750,Demio,Mazda,Hatchback ,Automatic,2014,115777km,Japan,2wd,1500,Right hand,Gray ,Diesel,5,5,4.06×1.69×1.50 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7530/s/a0310026-mazda-demio/category/3/
A0310029,2011 VW GOLF,$2800,1KCAX-BW137083,Golf,Volkswagen,Hatchback ,Automatic,2011,66238km,Japan,2wd,1400,Right hand,Blue ,Petrol,5,5,4.21×1.79×1.48 m,,2023-10-20 15:11:01,ufsauto,https://ufsauto.com/catalog/product/view/id/7533/s/a0310029-vw-golf/category/3/
A0310017,2008 LEXUS IS250,$3000,GSE20-2083989,Is250,Lexus,Sedan ,Automatic,2008,79026km,Japan,2wd,2500,Right hand,Pearl ,Petrol,5,5,4.57×1.79×1.43 m,,2023-10-20 15:11:02,ufsauto,https://ufsauto.com/catalog/product/view/id/7521/s/a0310017-lexus-is250/category/3/
A0310022,2011 NISSAN JUKE,$3200,YF15-041263,Juke,Nissan,Suv ,Automatic,2011,79784km,Japan,2wd,1500,Right hand,Red ,Petrol,5,5,4.13×1.76×1.55 m,,2023-10-20 15:11:02,ufsauto,https://ufsauto.com/catalog/product/view/id/7526/s/a0310022-nissan-juke/category/3/
A0310025,2003 TOYOTA RAUM,$2300,NCZ20-0004846,Raum,Toyota,Mini Van ,Automatic,2003,125814km,Japan,2wd,1500,Right hand,Silver ,Petrol,5,5,"4.04m,1.69m,1.53m",,2023-10-20 15:11:02,ufsauto,https://ufsauto.com/catalog/product/view/id/7529/s/a0310025-toyota-raum/category/3/
A0310021,2014 MAZDA DEMIO,$3500,DJ5FS-105002,Demio,Mazda,Hatchback ,Automatic,2014,154475km,Japan,2wd,1500,Right hand,Red ,Petrol,5,5,4.06×1.69×1.50 m,,2023-10-20 15:11:03,ufsauto,https://ufsauto.com/catalog/product/view/id/7525/s/a0310021-mazda-demio/category/3/
A0310027,2010 TOYOTA WISH,$2900,ZGE20-0054036,Wish,Toyota,Wagon ,Automatic,2010,167616km,Japan,2wd,1800,Right hand,Silver ,Petrol,5,5,4.59×1.69×1.59 m,,2023-10-20 15:11:03,ufsauto,https://ufsauto.com/catalog/product/view/id/7531/s/a0310027-toyota-wish/category/3/
A0310023,2007 NISSAN X-TRAIL,$2600,NT31-010362,X-Trail,Nissan,Suv ,Automatic,2007,171640km,Japan,2wd,2000,Right hand,Red ,Petrol,5,5,4.63×1.79×1.70 m,,2023-10-20 15:11:03,ufsauto,https://ufsauto.com/catalog/product/view/id/7527/s/a0310023-nissan-x-trail/category/3/
A0310028,2014 MAZDA BONGO VAN,$0,SKP2V-209496,Bongo Van,Mazda,Van ,Automatic,2014,178344km,Japan,2wd,1800,Right hand,White ,Petrol,5,5,4.28×1.63×2.10 m,,2023-10-20 15:11:03,ufsauto,https://ufsauto.com/catalog/product/view/id/7532/s/a0310028-mazda-bongo-van/category/3/
A0310024,2012 VW POLO,$2700,6RCBZ-CU026681,Polo,Volkswagen,Hatchback ,Automatic,2012,107900km,Japan,2wd,1200,Right hand,Black ,Petrol,5,5,"3.99m,1.68m,1.47m",,2023-10-20 15:11:03,ufsauto,https://ufsauto.com/catalog/product/view/id/7528/s/a0310024-vw-polo/category/3/
A0310019,2011 MAZDA DEMIO,$2000,DE3FS-353227,Demio,Mazda,Hatchback ,Automatic,2011,114000km,Japan,2wd,1300,Right hand,Red ,Petrol,5,5,3.88×1.69×1.47 m,,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/catalog/product/view/id/7523/s/a0310019-mazda-demio/category/3/
A0310018,2012 MAZDA DEMIO,$2000,DE3FS-541757,Demio,Mazda,Hatchback ,Automatic,2012,75386km,Japan,2wd,1300,Right hand,Light Blue ,Petrol,5,5,3.88×1.69×1.47 m,,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/catalog/product/view/id/7522/s/a0310018-mazda-demio/category/3/
A0309432,2008 MAZDA DEMIO,$1900,DE3FS-163491,Demio,Mazda,Hatchback ,Automatic,2008,150818km,Japan,2wd,1300,Right hand,White ,Petrol,5,5,"3.88m,1.69m,1.47m",NA,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/a0309432-mazda-demio-2008.html
A0310030,2008 MAZDA DEMIO,$1900,DE3FS-169305,Demio,Mazda,Hatchback ,Automatic,2008,126967km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,3.88×1.69×1.47 m,,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/catalog/product/view/id/7534/s/a0310030-mazda-demio/category/3/
A0310020,2011 VW GOLF,$4700,1KCCZ-140380,Golf,Volkswagen,Hatchback ,Automatic,2011,80018km,Japan,2wd,2000,Right hand,White ,Petrol,5,5,4.21×1.79×1.46 m,,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/catalog/product/view/id/7524/s/a0310020-vw-golf/category/3/
A0310016,2010 HONDA FIT,$1800,GE6-1415950,Fit,Honda,Hatchback ,Automatic,2010,122311km,Japan,2wd,1300,Right hand,Silver ,Petrol,5,5,"3.92m,1.69m,1.52m",,2023-10-20 15:11:04,ufsauto,https://ufsauto.com/catalog/product/view/id/7520/s/a0310016-honda-fit/category/3/
A0309431,2008 HONDA FIT,$1800,GE6-1149500,Fit,Honda,Hatchback ,Automatic,2008,25295km,Japan,2wd,1300,Right hand,Black ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:11:05,ufsauto,https://ufsauto.com/a0309431-honda-fit-2008.html
A0309436,2003 TOYOTA RUNX,$3200,NZE121-0260653,Runx,Toyota,Hatchback ,Automatic,2003,193569km,Japan,2wd,1500,Right hand,Silver ,Petrol,5,5,3.74×1.67×1.52 m,,2023-10-20 15:11:05,ufsauto,https://ufsauto.com/catalog/product/view/id/7468/s/a0309436-toyota-runx/category/3/
A0309433,2012 HONDA FIT,$1900,GE6-15787995,Fit,Honda,Hatchback ,Automatic,2012,125851km,Japan,2wd,1300,Right hand,Brown ,Petrol,5,5,"3.92m,1.69m,1.52m",NA,2023-10-20 15:11:05,ufsauto,https://ufsauto.com/a0309433-honda-fit-2012.html
A0309430,2004 TOYOTA PROBOX VAN,$2800,NCP51-0075304,Probox Van,Toyota,Hatchback ,Automatic,2004,49890km,Japan,2wd,1500,Right hand,Silver ,Petrol,5,5,4.19×1.69×1.52 m,NA,2023-10-20 15:11:05,ufsauto,https://ufsauto.com/a0309430-toyota-probox-van-2004.html
A0309435,2007 MERCEDES C300,$5200,204054-WDD2040542A071354,C300,Mercedes Benz,Sedan ,Automatic,2007,58456km,Japan,2wd,3000,Right hand,White ,Petrol,5,5,4.59×1.77×1.44 m,,2023-10-20 15:11:05,ufsauto,https://ufsauto.com/a0309435-mercedes-c300.html
A0309429,2010 TOYOTA RACTIS,$2400,NCP100-2017037,Ractis,Toyota,Hatchback ,Automatic,2010,140816km,Japan,2wd,1500,Right hand,Black ,Petrol,5,5,"3.95m,1.69m,1.64 m",NA,2023-10-20 15:11:06,ufsauto,https://ufsauto.com/a0309429-toyota-ractis-2010.html
A0309445,2013 MAZDA BONGO VAN,$2800,SKP2V-206144,Bongo Van,Mazda,Van ,Automatic,2013,174791km,Japan,2wd,1800,Right hand,White ,Petrol,5,5,4.28×1.63×1.85 m,,2023-10-20 15:11:06,ufsauto,https://ufsauto.com/catalog/product/view/id/7475/s/a0309445-mazda-bongo-van/category/3/
